user_id,country_id,next_exam_type,marketing_source,signup_device,signup_os,activated,register_date
1118621,KE,NULL,press_online,mobile,iOS,1,2018-01-30 06:57:44
1109593,NULL,NULL,NULL,mobile,Android,0,2017-12-26 10:25:46
1094825,NULL,NULL,NULL,mobile,Android,0,2017-11-07 00:29:18
1089132,LV,NULL,friends,desktop,Windows,1,2017-10-24 17:48:49
1108569,NULL,NULL,NULL,desktop,Macintosh,1,2017-12-20 22:14:11
1087927,HN,NULL,NULL,mobile,iOS,1,2017-10-22 19:16:32
1098895,MW,NULL,conference,desktop,Windows,1,2017-11-16 11:22:00
1118688,IQ,NULL,NULL,mobile,iOS,1,2018-01-30 11:29:46
1100186,YE,NULL,NULL,mobile,Android,1,2017-11-19 21:36:15
1081728,AU,NULL,other,desktop,Windows,1,2017-10-05 08:50:04
1099947,TW,NULL,NULL,desktop,Windows,1,2017-11-19 07:14:08
1092601,IL,NULL,NULL,mobile,Android,1,2017-10-31 20:24:02
1090287,IT,NULL,NULL,desktop,Macintosh,1,2017-10-26 17:11:56
1093064,US,step-2,facebook,mobile,iOS,1,2017-11-02 02:24:25
1086604,MX,NULL,facebook,mobile,Android,1,2017-10-18 20:38:14
1083929,US,step-1,NULL,mobile,iOS,1,2017-10-11 01:54:59
1122740,NULL,NULL,NULL,desktop,Macintosh,0,2018-02-16 06:44:23
1121758,NULL,NULL,NULL,NULL,NULL,0,2018-02-12 12:12:10
1087328,PE,NULL,NULL,desktop,Windows,1,2017-10-21 02:00:30
1123335,IN,NULL,conference,mobile,Android,1,2018-02-18 07:09:06
1089752,DE,NULL,NULL,NULL,NULL,1,2017-10-25 16:13:37
1119926,IN,NULL,youtube,mobile,Android,1,2018-02-04 10:11:40
1098978,NULL,NULL,NULL,NULL,NULL,0,2017-11-16 15:36:19
1107224,RW,NULL,NULL,mobile,Android,0,2017-12-14 16:12:53
1098122,AT,NULL,NULL,NULL,NULL,1,2017-11-09 12:21:26
1125599,AU,NULL,NULL,desktop,Macintosh,1,2018-02-26 22:21:12
1111313,US,NULL,press_online,mobile,Android,1,2018-01-01 22:02:37
1124213,AU,NULL,friends,mobile,Android,1,2018-02-21 05:19:19
1093343,RO,NULL,NULL,mobile,Android,1,2017-11-02 19:32:09
1122885,JO,NULL,facebook,mobile,Android,1,2018-02-16 15:22:56
1093743,GY,NULL,facebook,tablet,Android,1,2017-11-03 22:21:35
1083421,NULL,NULL,NULL,desktop,Windows,1,2017-10-09 15:10:13
1105629,SA,NULL,NULL,desktop,Windows,1,2017-12-07 21:58:04
1120015,GE,NULL,facebook,tablet,iOS,1,2018-02-04 15:23:57
1087847,NULL,NULL,NULL,NULL,NULL,0,2017-10-22 14:40:18
1117568,NULL,NULL,NULL,mobile,Android,0,2018-01-25 20:05:37
1111011,GR,NULL,NULL,mobile,Android,1,2017-12-31 13:03:52
1113596,RO,NULL,facebook,desktop,Windows,1,2018-01-09 19:09:51
1097520,RS,NULL,NULL,mobile,iOS,1,2017-11-12 23:46:30
1097943,KE,NULL,facebook,NULL,NULL,1,2017-11-14 04:55:38
1100197,NULL,NULL,NULL,desktop,Windows,1,2017-11-19 22:36:37
1106209,UA,NULL,google,mobile,Android,1,2017-12-10 12:34:07
1086764,US,step-2,youtube,mobile,iOS,1,2017-10-19 07:12:56
1089914,US,NULL,NULL,desktop,Macintosh,1,2017-10-26 01:51:05
1084420,LV,NULL,friends,desktop,Windows,0,2017-10-12 10:20:20
1110518,JO,NULL,facebook,desktop,Windows,1,2017-12-29 11:47:28
1106283,KH,NULL,NULL,mobile,Android,1,2017-12-10 18:00:50
1083880,NULL,NULL,NULL,mobile,Android,0,2017-10-10 21:57:52
1080799,IE,NULL,facebook,mobile,Android,1,2017-10-03 00:40:45
1124255,CZ,NULL,friends,mobile,iOS,1,2018-02-21 09:41:36
1102581,NULL,NULL,NULL,desktop,Macintosh,0,2017-11-27 02:52:05
1123838,LV,NULL,friends,desktop,Windows,1,2018-02-19 21:14:30
1090451,NULL,NULL,NULL,mobile,Android,0,2017-10-27 03:34:12
1124003,LV,NULL,NULL,desktop,Macintosh,1,2018-02-20 13:07:12
1083626,NULL,NULL,NULL,mobile,Android,0,2017-10-10 04:35:06
1121740,AU,NULL,facebook,desktop,Windows,1,2018-02-12 11:08:03
1089418,MN,NULL,facebook,desktop,Macintosh,1,2017-10-25 07:13:27
1109014,IN,NULL,NULL,mobile,Android,1,2017-12-23 12:37:09
1125578,LV,NULL,university,desktop,Windows,1,2018-02-26 20:45:19
1107752,NULL,NULL,NULL,tablet,iOS,0,2017-12-17 09:39:35
1105489,GH,NULL,NULL,mobile,Android,1,2017-12-07 09:13:04
1104846,PL,NULL,NULL,desktop,Windows,1,2017-12-04 20:39:39
1083769,NL,NULL,NULL,desktop,Windows,1,2017-10-10 14:38:30
1081812,AU,NULL,facebook,desktop,Macintosh,1,2017-10-05 11:46:55
1120069,LY,NULL,google,NULL,NULL,1,2018-02-04 19:16:50
1082137,LK,NULL,press_online,mobile,Android,1,2017-10-06 05:05:51
1096138,NULL,NULL,NULL,mobile,Android,0,2017-11-09 15:38:14
1122113,NULL,NULL,NULL,NULL,NULL,0,2018-02-13 20:56:57
1120266,NULL,NULL,NULL,mobile,Android,0,2018-02-05 15:09:30
1114525,AT,NULL,students_work,NULL,NULL,1,2017-11-22 03:06:41
1105073,BH,NULL,google,desktop,Macintosh,1,2017-12-05 16:25:03
1096268,NULL,NULL,NULL,desktop,Windows,0,2017-11-09 19:54:52
1122283,US,NULL,NULL,mobile,iOS,1,2018-02-14 19:45:38
1085205,AU,NULL,advertisement,mobile,iOS,1,2017-10-14 19:10:42
1112600,IN,NULL,NULL,mobile,Android,1,2018-01-06 14:32:18
1085883,US,NULL,NULL,desktop,Macintosh,1,2017-10-16 18:04:49
1087644,TR,NULL,NULL,mobile,iOS,1,2017-10-21 22:10:09
1112852,TR,NULL,NULL,desktop,Windows,1,2018-01-07 16:07:32
1083261,PK,NULL,facebook,mobile,Android,1,2017-10-09 07:37:56
1095748,FI,NULL,NULL,mobile,iOS,1,2017-11-08 18:28:49
1096867,EG,NULL,advertisement,mobile,Android,1,2017-11-11 10:42:33
1089043,IN,NULL,friends,mobile,Android,1,2017-10-24 15:48:39
1122235,LV,NULL,NULL,desktop,Windows,1,2018-02-14 13:58:12
1084599,BG,NULL,NULL,mobile,Android,1,2017-10-12 22:21:33
1092808,PT,NULL,NULL,desktop,Windows,1,2017-11-01 12:13:17
1086224,EG,NULL,google,mobile,iOS,1,2017-10-17 17:59:43
1122300,MK,NULL,advertisement,mobile,Android,1,2018-02-14 21:20:41
1119630,CR,NULL,NULL,tablet,iOS,1,2018-02-03 04:48:10
1110653,US,shelf-surgery,advertisement,desktop,Macintosh,1,2017-12-29 20:36:32
1110934,US,step-2,press_online,desktop,Macintosh,1,2017-12-31 02:13:03
1115817,RO,NULL,facebook,mobile,Android,1,2018-01-18 08:22:50
1089296,NULL,NULL,NULL,mobile,Android,0,2017-10-25 01:34:41
1086799,LV,NULL,NULL,NULL,NULL,1,2017-10-15 11:20:19
1099652,PK,NULL,facebook,mobile,Windows Phone,1,2017-11-18 10:39:40
1119855,US,step-3,NULL,desktop,Macintosh,1,2018-02-04 00:28:31
1080406,US,step-1,NULL,mobile,iOS,1,2017-10-02 05:15:39
1119894,US,step-2,conference,mobile,Android,1,2018-02-04 05:34:41
1112298,NULL,NULL,NULL,mobile,Android,0,2018-01-05 08:47:28
1123702,NULL,NULL,NULL,NULL,NULL,0,2018-02-19 13:24:27
1086050,EG,NULL,google,mobile,Android,1,2017-10-17 07:00:48
1101972,MD,NULL,press_online,tablet,Android,1,2017-11-25 09:44:08
1112762,LK,NULL,facebook,tablet,Android,1,2018-01-07 06:05:08
1082331,NULL,NULL,NULL,mobile,Android,0,2017-10-06 15:41:21
1095889,HN,NULL,other,mobile,Android,1,2017-11-09 02:11:23
1089456,LV,NULL,university,tablet,iOS,1,2017-10-25 08:27:17
1104469,NULL,NULL,NULL,tablet,iOS,1,2017-12-03 13:29:48
1099070,NULL,NULL,NULL,mobile,Android,0,2017-11-16 19:42:37
1094310,CA,NULL,friends,desktop,Macintosh,1,2017-11-05 15:05:00
1118479,NULL,NULL,NULL,mobile,iOS,0,2018-01-29 20:32:45
1106885,US,NULL,NULL,desktop,Windows,1,2017-12-12 23:01:28
1093206,TR,NULL,advertisement,mobile,Android,1,2017-11-02 12:21:19
1105826,CO,NULL,NULL,mobile,Android,1,2017-12-08 17:19:14
1090797,NULL,NULL,NULL,mobile,Android,1,2017-10-27 18:39:46
1082715,RU,NULL,NULL,mobile,Android,1,2017-10-07 17:50:21
1090946,GT,NULL,facebook,mobile,Android,1,2017-10-28 05:23:07
1095265,NULL,NULL,NULL,NULL,NULL,0,2017-11-07 19:39:43
1111557,NULL,NULL,NULL,mobile,Android,0,2018-01-02 16:58:33
1084610,US,NULL,NULL,mobile,iOS,1,2017-10-12 23:42:59
1097560,AF,NULL,facebook,mobile,Android,1,2017-11-13 03:41:38
1086149,DE,NULL,NULL,NULL,NULL,1,2017-10-11 10:16:36
1090301,YE,NULL,facebook,mobile,Android,1,2017-10-26 17:47:24
1093224,NULL,NULL,NULL,NULL,NULL,0,2017-11-02 13:08:34
1086690,NULL,NULL,NULL,desktop,Windows,1,2017-10-19 02:21:57
1090357,DZ,NULL,facebook,mobile,Android,1,2017-10-26 20:24:49
1107129,CZ,NULL,NULL,mobile,Android,1,2017-12-14 05:03:46
1101406,LV,NULL,NULL,desktop,Windows,1,2017-11-23 13:49:15
1083934,NULL,NULL,NULL,mobile,Android,1,2017-10-11 02:14:51
1122933,LV,NULL,press_online,desktop,Windows,1,2018-02-16 18:04:01
1101371,LV,NULL,university,desktop,Windows,1,2017-11-23 11:17:08
1107987,TR,NULL,press_online,mobile,Android,1,2017-12-18 10:56:09
1117013,PH,NULL,NULL,mobile,iOS,1,2018-01-23 13:18:43
1108592,CO,NULL,NULL,desktop,Windows,1,2017-12-21 00:21:48
1115363,US,shelf-pediatrics,NULL,NULL,NULL,1,2018-01-16 14:46:49
1105333,US,NULL,other,desktop,Windows,1,2017-12-06 15:50:42
1098270,NULL,NULL,NULL,mobile,iOS,0,2017-11-14 20:39:46
1083356,AU,NULL,advertisement,desktop,Macintosh,1,2017-10-09 12:08:12
1109436,LT,NULL,facebook,desktop,Windows,1,2017-12-25 19:30:20
1083099,SA,NULL,NULL,desktop,Windows,1,2017-10-08 21:00:52
1115715,NULL,NULL,NULL,mobile,Android,0,2018-01-17 18:27:19
1085173,NULL,NULL,NULL,mobile,Android,0,2017-10-14 16:56:04
1124867,UG,NULL,university,desktop,Macintosh,1,2018-02-23 19:53:10
1093376,SA,NULL,advertisement,mobile,Android,1,2017-11-02 21:15:38
1085213,IN,NULL,NULL,mobile,Android,1,2017-10-14 19:43:35
1096517,LV,NULL,NULL,desktop,Macintosh,1,2017-11-10 11:57:04
1096515,BD,NULL,facebook,mobile,Android,1,2017-11-10 11:54:19
1123467,IE,NULL,press_online,mobile,Android,1,2018-02-18 16:25:07
1115327,MX,NULL,NULL,mobile,iOS,1,2018-01-16 13:28:10
1113810,US,NULL,NULL,desktop,Windows,1,2018-01-10 13:56:14
1098977,VN,NULL,NULL,mobile,Android,1,2017-11-16 15:35:38
1124313,GB,NULL,NULL,mobile,iOS,1,2018-02-21 13:26:38
1100877,PE,NULL,press_online,desktop,Windows,1,2017-11-21 20:35:24
1116472,ID,NULL,NULL,mobile,Android,1,2018-01-21 05:43:13
1091908,KH,NULL,NULL,tablet,Android,1,2017-10-30 04:30:08
1110755,RO,NULL,NULL,tablet,iOS,1,2017-12-30 09:09:35
1081239,NULL,NULL,NULL,mobile,Android,0,2017-10-04 04:25:30
1112207,NULL,NULL,NULL,NULL,NULL,0,2018-01-04 19:43:40
1080474,NG,NULL,NULL,mobile,Android,1,2017-10-02 08:49:23
1092783,NULL,NULL,NULL,mobile,Android,1,2017-11-01 10:52:43
1093905,NULL,NULL,NULL,mobile,Android,0,2017-11-04 12:19:48
1122504,ZA,NULL,NULL,mobile,Android,1,2018-02-15 14:40:52
1104831,VE,NULL,advertisement,mobile,Android,1,2017-12-04 19:38:24
1104043,IT,NULL,friends,desktop,Windows,1,2017-12-01 19:54:58
1120889,TW,NULL,press_online,desktop,Windows,1,2018-02-08 06:37:10
1097003,NULL,NULL,NULL,desktop,Macintosh,0,2017-11-11 16:40:37
1099965,PK,NULL,NULL,mobile,Android,1,2017-11-19 08:29:47
1120510,MN,step-2,advertisement,mobile,iOS,1,2018-02-06 15:56:04
1123065,IR,NULL,friends,mobile,Android,1,2018-02-17 08:40:37
1118052,AU,NULL,friends,desktop,Macintosh,1,2018-01-28 02:44:40
1118332,AU,NULL,advertisement,NULL,NULL,1,2018-01-29 08:58:42
1081926,AE,NULL,NULL,tablet,iOS,1,2017-10-05 17:11:54
1094702,MX,NULL,facebook,mobile,Android,1,2017-11-06 17:16:12
1098029,AU,NULL,NULL,desktop,Macintosh,1,2017-11-14 10:13:02
1121746,IN,NULL,advertisement,mobile,Android,1,2018-02-12 11:34:06
1109944,AG,NULL,facebook,mobile,Android,1,2017-12-27 18:46:23
1119833,CZ,NULL,NULL,mobile,iOS,1,2018-02-03 21:50:21
1086848,NULL,NULL,NULL,mobile,Android,0,2017-10-19 12:24:53
1120138,NULL,NULL,NULL,mobile,iOS,0,2018-02-05 02:31:25
1124237,NULL,NULL,NULL,mobile,Android,1,2018-02-21 07:38:15
1082378,PL,NULL,NULL,mobile,iOS,1,2017-10-06 18:42:03
1117643,ID,NULL,NULL,mobile,Android,1,2018-01-26 03:27:43
1101691,NULL,NULL,NULL,mobile,Android,1,2017-11-24 11:27:13
1118491,IQ,NULL,friends,mobile,Android,1,2018-01-29 20:42:31
1082453,US,NULL,NULL,desktop,Macintosh,1,2017-10-07 00:33:28
1116407,BR,NULL,facebook,desktop,Windows,1,2018-01-20 20:05:34
1118357,NULL,NULL,NULL,desktop,Macintosh,1,2018-01-29 10:56:54
1110669,US,NULL,youtube,mobile,iOS,1,2017-12-29 22:46:42
1098012,KE,NULL,friends,mobile,Android,1,2017-11-14 09:08:11
1106202,PA,NULL,google,mobile,iOS,1,2017-12-10 11:58:49
1087833,AE,NULL,friends,mobile,Android,1,2017-10-22 13:44:08
1107788,US,step-1,NULL,desktop,Windows,1,2017-12-17 14:22:55
1094229,NULL,NULL,NULL,mobile,Android,1,2017-11-05 10:50:38
1110150,LB,NULL,advertisement,mobile,Android,1,2017-12-28 12:28:51
1113707,IN,NULL,advertisement,mobile,Android,1,2018-01-10 05:58:47
1113700,EG,NULL,google,desktop,Windows,1,2018-01-10 05:15:40
1102248,US,shelf-surgery,press_online,desktop,Macintosh,1,2017-11-26 03:25:25
1090105,IN,NULL,NULL,mobile,Android,1,2017-10-26 10:24:03
1126106,EE,NULL,NULL,desktop,Windows,1,2018-02-28 20:35:20
1111282,TR,NULL,NULL,desktop,Windows,1,2018-01-01 19:32:22
1124337,US,NULL,NULL,NULL,NULL,1,2018-02-21 14:42:20
1101641,NULL,NULL,NULL,mobile,Android,0,2017-11-24 07:49:40
1096026,LV,NULL,NULL,desktop,Windows,1,2017-11-09 11:32:17
1085978,US,shelf-internal-medicine,NULL,desktop,Windows,1,2017-10-17 00:29:17
1096046,NULL,NULL,NULL,desktop,Windows,0,2017-11-09 12:20:09
1083200,EC,NULL,advertisement,mobile,Android,1,2017-10-09 04:00:02
1115923,AF,NULL,NULL,mobile,iOS,1,2018-01-18 16:31:33
1103399,BO,NULL,NULL,desktop,Windows,1,2017-11-29 11:17:18
1086531,CZ,NULL,friends,desktop,Windows,1,2017-10-18 16:00:21
1118135,HU,NULL,other,desktop,Macintosh,1,2018-01-28 14:19:37
1115199,BR,NULL,NULL,desktop,Windows,1,2018-01-16 03:08:40
1080940,JO,NULL,google,mobile,Android,1,2017-10-03 09:01:21
1118679,KE,NULL,friends,NULL,NULL,1,2018-01-30 10:44:29
1119776,MX,NULL,NULL,desktop,Macintosh,1,2018-02-03 17:39:25
1105832,GT,NULL,facebook,mobile,iOS,1,2017-12-08 18:33:23
1089128,LV,NULL,friends,desktop,Windows,1,2017-10-24 17:42:22
1090085,CN,NULL,facebook,mobile,Android,1,2017-10-26 09:29:59
1088343,CH,NULL,NULL,NULL,NULL,1,2017-10-23 07:45:20
1080408,NULL,NULL,NULL,tablet,Android,0,2017-10-02 05:21:18
1110790,NULL,NULL,NULL,desktop,Macintosh,1,2017-12-30 12:42:43
1113706,BD,NULL,facebook,mobile,Android,1,2018-01-10 05:54:28
1110997,NULL,NULL,NULL,mobile,Android,0,2017-12-31 11:56:43
1096428,DE,NULL,NULL,NULL,NULL,1,2017-11-10 08:04:14
1124195,AU,NULL,NULL,mobile,iOS,1,2018-02-21 03:17:19
1110845,SA,NULL,advertisement,mobile,Android,1,2017-12-30 16:53:54
1080898,IT,NULL,NULL,desktop,Windows,1,2017-10-03 07:09:38
1093523,LV,NULL,NULL,desktop,Windows,1,2017-11-03 08:38:15
1125766,UA,NULL,friends,tablet,iOS,1,2018-02-27 15:17:15
1086081,AU,NULL,conference,desktop,Macintosh,1,2017-10-17 09:10:18
1082266,AU,NULL,advertisement,desktop,Windows,1,2017-10-06 13:00:48
1105320,NULL,NULL,NULL,desktop,Windows,0,2017-12-06 14:47:52
1105336,NULL,NULL,NULL,mobile,iOS,1,2017-12-06 16:11:04
1094921,RO,NULL,facebook,mobile,Android,1,2017-11-07 06:22:47
1100899,NULL,NULL,NULL,mobile,iOS,0,2017-11-21 21:47:41
1099394,NULL,NULL,NULL,desktop,Macintosh,0,2017-11-17 15:35:20
1101777,SA,NULL,youtube,mobile,Android,1,2017-11-24 16:10:02
1118502,IQ,NULL,facebook,mobile,Android,1,2018-01-29 21:12:19
1087536,EG,NULL,advertisement,mobile,iOS,1,2017-10-21 15:21:37
1106855,PE,NULL,NULL,mobile,Android,1,2017-12-12 20:23:05
1120671,IN,step-2,friends,mobile,Android,1,2018-02-07 07:20:31
1084121,NULL,NULL,NULL,tablet,Android,0,2017-10-11 15:21:13
1092341,EG,NULL,facebook,mobile,Android,1,2017-10-31 05:19:57
1112746,PH,NULL,facebook,desktop,Windows,1,2018-01-07 03:02:06
1096468,GE,NULL,facebook,NULL,NULL,1,2017-11-10 09:43:20
1082837,MX,NULL,facebook,desktop,Windows,1,2017-10-08 03:26:51
1087447,RO,NULL,NULL,desktop,Windows,1,2017-10-21 09:49:10
1115159,MX,NULL,NULL,desktop,Macintosh,1,2018-01-15 22:21:26
1092229,LV,NULL,NULL,desktop,Windows,1,2017-10-30 20:18:39
1101285,PE,NULL,press_online,mobile,iOS,1,2017-11-23 05:05:29
1101825,IQ,NULL,advertisement,mobile,Android,1,2017-11-24 19:12:32
1125167,IN,NULL,NULL,mobile,Android,1,2018-02-25 04:08:47
1119223,IT,NULL,NULL,mobile,iOS,1,2018-02-01 16:49:05
1087903,IN,NULL,NULL,desktop,Windows,1,2017-10-22 17:48:34
1117352,IL,NULL,NULL,mobile,iOS,1,2018-01-24 22:39:27
1123736,US,step-3,google,desktop,Windows,0,2018-02-19 14:47:46
1099076,SI,NULL,facebook,desktop,Windows,1,2017-11-16 19:49:30
1092494,NULL,NULL,NULL,mobile,Android,0,2017-10-31 14:23:41
1088221,US,NULL,google,desktop,Windows,1,2017-10-23 13:13:59
1114062,NP,NULL,facebook,mobile,Android,1,2018-01-11 11:00:36
1083771,ET,NULL,NULL,NULL,NULL,1,2017-10-10 14:44:03
1117138,AU,NULL,friends,desktop,Macintosh,1,2018-01-24 01:02:01
1091290,UA,NULL,google,mobile,iOS,1,2017-10-28 21:55:55
1118236,JO,NULL,facebook,desktop,Windows,1,2018-01-28 21:43:00
1108014,AU,NULL,friends,desktop,Windows,1,2017-12-18 13:11:53
1125250,NULL,NULL,NULL,NULL,NULL,0,2018-02-25 14:34:03
1106254,IE,NULL,facebook,desktop,Macintosh,1,2017-12-10 15:47:03
1115861,GE,NULL,NULL,desktop,Windows,1,2018-01-18 12:56:45
1110814,CO,NULL,press_online,mobile,Android,1,2017-12-30 14:25:50
1102661,DE,NULL,university,NULL,NULL,1,2017-10-23 11:06:04
1092258,IT,NULL,facebook,mobile,iOS,1,2017-10-30 22:13:21
1114492,BD,NULL,facebook,desktop,Windows,1,2018-01-13 07:53:00
1087757,RO,NULL,facebook,desktop,Windows,1,2017-10-22 08:52:35
1105687,NULL,NULL,NULL,desktop,Windows,1,2017-12-08 04:45:39
1096563,NULL,NULL,NULL,NULL,NULL,0,2017-11-10 13:48:24
1108754,NULL,NULL,NULL,mobile,iOS,0,2017-12-21 21:07:00
1095736,NULL,NULL,NULL,NULL,NULL,0,2017-11-08 18:15:12
1125066,LV,NULL,friends,desktop,Windows,1,2018-02-24 17:40:46
1088479,LK,NULL,facebook,mobile,Android,1,2017-10-24 01:14:26
1110082,NULL,NULL,NULL,mobile,Android,0,2017-12-28 08:43:53
1100519,RU,NULL,friends,mobile,iOS,1,2017-11-20 19:54:27
1085637,PE,NULL,friends,desktop,Windows,1,2017-10-16 02:36:51
1097802,KE,NULL,facebook,mobile,Android,1,2017-11-13 18:13:49
1099651,CH,NULL,NULL,desktop,Windows,1,2017-11-18 10:39:30
1090826,GB,NULL,google,desktop,Windows,1,2017-10-27 20:16:52
1124285,GD,NULL,google,desktop,Windows,1,2018-02-21 11:48:51
1109548,IN,NULL,NULL,mobile,Android,1,2017-12-26 07:14:17
1120581,US,step-1,NULL,NULL,NULL,1,2018-02-06 21:02:53
1092796,NULL,NULL,NULL,mobile,iOS,0,2017-11-01 11:49:45
1092766,DE,NULL,friends,NULL,NULL,1,2017-11-01 09:38:19
1109949,VC,NULL,press_online,mobile,Android,1,2017-12-27 19:08:28
1085597,GB,NULL,NULL,tablet,iOS,1,2017-10-15 23:22:11
1113074,DE,NULL,students_work,NULL,NULL,1,2018-01-08 13:26:17
1098803,TZ,NULL,NULL,mobile,Android,1,2017-11-16 06:47:32
1099862,US,step-2,NULL,mobile,Android,1,2017-11-18 23:26:48
1114321,LK,NULL,NULL,mobile,Android,1,2018-01-12 11:02:30
1083743,SO,NULL,press_online,desktop,Macintosh,1,2017-10-10 13:18:58
1080901,BG,NULL,conference,desktop,Windows,1,2017-10-03 07:15:15
1113326,GD,NULL,NULL,desktop,Macintosh,1,2018-01-09 06:57:36
1099138,MX,NULL,advertisement,mobile,Android,1,2017-11-16 23:21:55
1095664,US,NULL,NULL,desktop,Windows,1,2017-11-08 14:52:53
1103886,US,NULL,NULL,mobile,Android,1,2017-12-01 06:12:07
1123494,LV,NULL,university,NULL,NULL,1,2018-02-18 18:14:55
1109364,UA,NULL,advertisement,desktop,Windows,0,2017-12-25 16:09:11
1081579,AU,NULL,NULL,desktop,Macintosh,1,2017-10-04 23:54:27
1090449,LY,NULL,facebook,desktop,Windows,1,2017-10-27 03:26:42
1088379,RO,NULL,facebook,mobile,iOS,1,2017-10-23 19:36:47
1119588,AU,NULL,friends,desktop,Macintosh,1,2018-02-02 23:17:13
1085965,AU,NULL,conference,desktop,Macintosh,1,2017-10-16 23:17:39
1106082,NULL,NULL,NULL,desktop,Windows,1,2017-12-09 20:07:39
1116291,VN,NULL,youtube,NULL,NULL,1,2018-01-20 08:54:48
1099386,NULL,NULL,NULL,desktop,Macintosh,0,2017-11-17 15:03:37
1098989,PT,NULL,facebook,desktop,Windows,1,2017-11-16 16:05:51
1086271,PL,NULL,NULL,desktop,Windows,1,2017-10-17 20:40:42
1113960,PR,NULL,NULL,desktop,Macintosh,1,2018-01-10 23:53:41
1116393,BR,NULL,youtube,tablet,iOS,1,2018-01-20 18:34:06
1096464,NULL,NULL,NULL,NULL,NULL,0,2017-11-10 09:30:18
1082022,CR,NULL,NULL,desktop,Windows,1,2017-10-05 22:33:39
1118477,NULL,NULL,NULL,mobile,iOS,0,2018-01-29 20:32:27
1094800,NULL,NULL,NULL,NULL,NULL,0,2017-11-06 22:26:42
1102668,NULL,NULL,NULL,mobile,Android,0,2017-11-27 09:35:39
1097230,US,NULL,NULL,mobile,Android,1,2017-11-12 08:15:55
1089549,AU,NULL,friends,mobile,iOS,1,2017-10-25 11:47:21
1083819,NULL,NULL,NULL,tablet,Android,0,2017-10-10 16:58:31
1087877,US,NULL,friends,desktop,Windows,1,2017-10-22 16:23:19
1081123,US,NULL,NULL,mobile,Android,1,2017-10-03 19:27:26
1104911,US,NULL,facebook,mobile,iOS,1,2017-12-05 02:37:13
1103954,NULL,NULL,NULL,desktop,Windows,1,2017-12-01 12:42:05
1115593,NP,NULL,NULL,mobile,Android,1,2018-01-17 10:44:53
1125004,LV,NULL,facebook,desktop,Macintosh,1,2018-02-24 11:45:11
1108135,NULL,NULL,NULL,mobile,iOS,0,2017-12-18 23:21:45
1109139,NULL,NULL,NULL,NULL,NULL,0,2017-12-24 07:47:49
1125453,UA,NULL,facebook,desktop,Windows,1,2018-02-26 11:43:51
1092546,PK,NULL,NULL,mobile,Android,1,2017-10-31 16:57:27
1096736,CO,NULL,NULL,mobile,Android,1,2017-11-11 00:35:30
1123772,LV,NULL,friends,NULL,NULL,1,2018-02-19 16:35:57
1122688,US,step-1,NULL,desktop,Macintosh,1,2018-02-16 02:40:00
1096125,JM,NULL,NULL,mobile,iOS,1,2017-11-09 15:11:42
1083997,TW,NULL,advertisement,mobile,iOS,1,2017-10-11 06:56:17
1113650,DZ,NULL,facebook,mobile,Android,1,2018-01-09 23:14:49
1099300,LV,NULL,NULL,desktop,Macintosh,1,2017-11-17 11:03:29
1083677,LK,NULL,press_online,mobile,Android,1,2017-10-10 09:07:55
1111637,RO,NULL,press_online,desktop,Windows,1,2018-01-02 22:14:25
1098738,BR,NULL,friends,desktop,Windows,1,2017-11-16 00:31:20
1084875,EG,NULL,NULL,mobile,Android,1,2017-10-13 20:44:16
1097900,NULL,NULL,NULL,desktop,Macintosh,0,2017-11-14 01:37:23
1115517,ID,NULL,youtube,desktop,Windows,1,2018-01-17 01:11:08
1089527,GR,NULL,friends,desktop,Windows,1,2017-10-25 11:02:01
1097807,UA,NULL,NULL,mobile,iOS,1,2017-11-13 18:54:49
1097382,NULL,NULL,NULL,NULL,NULL,0,2017-11-12 15:23:21
1124375,IN,NULL,other,mobile,Android,1,2018-02-21 17:48:24
1096853,MT,NULL,NULL,mobile,Android,1,2017-11-11 10:12:50
1090728,JO,NULL,NULL,mobile,Android,1,2017-10-27 15:33:53
1109226,US,step-3,NULL,tablet,iOS,1,2017-12-24 22:04:38
1085507,GE,NULL,NULL,mobile,Android,1,2017-10-15 17:00:23
1122541,NULL,NULL,NULL,mobile,Android,0,2018-02-15 15:44:25
1105642,NULL,NULL,NULL,mobile,Android,0,2017-12-07 23:02:16
1112986,NULL,NULL,NULL,NULL,NULL,0,2018-01-08 04:45:02
1088309,RO,NULL,google,mobile,iOS,1,2017-10-23 16:32:25
1121655,BZ,NULL,facebook,mobile,Android,1,2018-02-12 03:16:56
1112172,NULL,NULL,NULL,mobile,Android,0,2018-01-04 17:38:17
1083641,NULL,NULL,NULL,mobile,Android,1,2017-10-10 06:01:00
1112590,DE,NULL,NULL,desktop,Linux,1,2018-01-06 13:32:20
1094824,MX,NULL,NULL,mobile,Android,1,2017-11-07 00:07:50
1089293,NULL,NULL,NULL,mobile,Android,0,2017-10-25 01:26:32
1094754,IQ,NULL,NULL,mobile,Android,1,2017-11-06 20:03:48
1103983,NULL,NULL,NULL,mobile,iOS,0,2017-12-01 15:20:51
1096482,PK,NULL,facebook,mobile,Android,1,2017-11-10 10:14:03
1120592,PK,NULL,NULL,mobile,Android,1,2018-02-06 22:12:09
1083339,AU,NULL,NULL,desktop,Windows,1,2017-10-09 11:38:46
1082193,NULL,NULL,NULL,mobile,Android,0,2017-10-06 09:05:51
