user_id,code_activation,access_start,access_end,days
1109907,2018-01-02 16:08:43,2018-01-02 16:08:43,2018-02-02 16:08:43,101
1110849,2018-01-02 16:41:21,2018-01-04 17:28:38,2018-01-18 17:28:38,15
1111571,2018-01-02 17:46:02,2018-01-07 17:44:36,2019-01-07 17:44:36,10001
1111231,2018-01-02 19:39:02,2018-01-06 15:31:23,2019-01-06 15:31:23,10001
1111606,2018-01-02 19:50:30,2018-01-07 19:45:49,2019-01-07 19:45:49,10001
1094463,2018-01-02 20:46:36,2018-01-02 20:46:36,2018-02-02 20:46:36,101
1111628,2018-01-02 21:10:34,2018-01-07 21:07:37,2019-01-07 21:07:37,10001
1089708,2018-01-02 22:33:10,2018-01-02 22:33:10,2018-02-02 22:33:10,101
1111660,2018-01-02 23:54:32,2018-01-07 23:53:19,2019-01-07 23:53:19,10001
1111667,2018-01-03 00:19:10,2018-01-08 00:15:02,2018-02-07 00:15:02,100
1097069,2018-01-03 00:19:24,2018-01-03 00:19:24,2018-02-02 00:19:24,100
1111669,2018-01-03 00:19:23,2018-01-08 00:15:43,2018-02-07 00:15:43,100
1111670,2018-01-03 00:19:38,2018-01-08 00:16:28,2018-02-07 00:16:28,100
1111668,2018-01-03 00:20:19,2018-01-08 00:18:00,2018-02-07 00:18:00,100
1108586,2018-01-03 00:20:30,2018-01-03 00:20:30,2018-02-02 00:20:30,100
1111611,2018-01-03 00:23:29,2018-01-07 20:09:07,2018-02-06 20:09:07,100
1111673,2018-01-03 00:33:09,2018-01-08 00:22:22,2018-02-07 00:22:22,100
1105191,2018-01-03 01:21:24,2018-01-03 01:21:24,2019-01-03 01:21:24,10001
1101764,2017-12-31 15:53:55,2017-12-31 15:53:55,2018-01-31 15:53:00,8901
1105327,2017-12-31 18:41:03,2018-01-13 15:41:12,2018-02-13 15:41:00,101
1083921,2017-12-31 22:53:09,2017-12-31 22:53:09,2018-01-31 22:53:00,8901
1083761,2018-01-01 07:37:37,2018-01-01 07:37:37,2018-02-01 07:37:00,101
1088639,2018-01-01 15:26:09,2018-01-01 15:26:09,2018-02-01 15:26:00,101
1105773,2018-01-01 22:18:44,2018-01-01 22:18:44,2018-02-01 22:18:00,101
1110016,2018-01-02 03:49:00,2018-01-02 03:49:00,2018-02-02 03:49:00,101
1088579,2018-01-02 08:36:33,2018-01-02 08:36:33,2018-02-02 08:36:00,101
1111476,2018-01-02 11:34:25,2018-01-07 11:33:14,2018-02-07 11:33:00,101
1107240,2018-01-03 05:58:12,2018-01-03 05:58:12,2018-01-17 05:58:12,15
1111760,2018-01-03 09:27:41,2018-01-08 09:23:52,2018-01-22 09:23:52,15
1098970,2018-01-03 09:31:10,2018-01-03 09:31:10,2018-02-03 09:31:10,101
1096041,2018-01-03 10:01:42,2018-01-03 10:01:42,2018-02-03 10:01:42,101
1110587,2018-01-03 10:45:11,2018-01-03 15:35:04,2019-01-03 15:35:04,10001
1110014,2018-01-03 11:13:44,2018-01-03 11:13:44,2019-01-03 11:13:44,10001
1102506,2018-01-03 11:23:57,2018-01-03 11:23:57,2018-02-03 11:23:57,101
1102803,2018-01-03 11:38:43,2018-01-03 11:38:43,2020-01-03 11:38:43,20001
1110022,2018-01-03 12:19:26,2018-01-03 12:19:26,2018-02-03 12:19:26,101
1098985,2018-01-03 13:45:05,2018-01-03 13:45:05,2019-01-03 13:45:05,10001
1111833,2018-01-03 14:21:46,2018-01-08 14:20:12,2020-01-08 14:20:12,20001
1102829,2018-01-03 15:10:52,2018-01-03 15:10:52,2018-02-03 15:10:52,101
1105420,2018-01-03 15:20:34,2018-01-03 15:20:34,2018-02-03 15:20:34,101
1102281,2018-01-03 15:45:00,2018-01-03 15:45:00,2018-02-03 15:45:00,101
1080863,2018-01-03 16:30:25,2018-01-03 16:30:25,2018-02-03 16:30:25,101
1088490,2018-01-03 17:09:15,2018-01-03 17:09:15,2018-02-03 17:09:15,101
1110306,2018-01-03 19:08:35,2018-01-03 19:08:35,2018-02-03 19:08:35,101
1105672,2018-01-03 19:45:49,2018-01-03 19:45:49,2019-01-03 19:45:49,10001
1110277,2018-01-03 19:47:51,2018-01-03 19:47:51,2020-01-03 19:47:51,20001
1105198,2018-01-03 19:50:10,2018-01-03 19:50:10,2019-01-03 19:50:10,10001
1099848,2018-01-03 20:08:43,2018-01-03 20:08:43,2018-02-03 20:08:43,101
1108905,2018-01-03 21:27:53,2018-01-03 21:27:53,2018-02-03 21:27:53,101
1110009,2018-01-03 21:43:56,2018-01-03 21:43:56,2018-02-03 21:43:56,101
1111961,2018-01-03 22:18:19,2018-01-08 22:14:08,2018-01-22 22:14:08,15
1106725,2018-01-03 22:19:26,2018-01-03 22:19:26,2018-02-03 22:19:26,101
1110129,2018-01-03 22:30:52,2018-01-03 22:30:52,2018-01-17 22:30:52,15
1106132,2018-01-03 23:14:12,2018-01-03 23:14:12,2019-01-03 23:14:12,10001
1111987,2018-01-04 00:55:10,2018-01-09 00:51:47,2018-02-08 00:51:47,100
1112004,2018-01-04 02:17:43,2018-01-09 02:15:43,2019-01-09 02:15:43,10001
1089864,2018-01-04 02:21:33,2018-01-04 02:21:33,2018-02-04 02:21:33,101
1112003,2018-01-04 02:24:10,2018-01-09 02:15:01,2019-01-09 02:15:01,10001
1105842,2018-01-04 02:43:26,2018-01-04 02:43:26,2019-01-04 02:43:26,10001
1112015,2018-01-04 04:23:34,2018-01-09 04:21:22,2018-01-23 04:21:22,15
1112022,2018-01-04 05:27:24,2018-01-09 05:24:29,2019-01-09 05:24:29,10001
1110659,2018-01-04 09:28:13,2018-01-04 09:28:13,2019-01-04 09:28:13,10001
1082213,2018-01-04 10:44:37,2018-01-04 10:44:37,2018-02-04 10:44:37,101
1107434,2018-01-04 11:06:33,2018-01-04 11:06:33,2018-02-04 11:06:33,101
1097802,2018-01-04 12:50:04,2018-01-04 12:50:04,2018-02-04 12:50:04,101
1108462,2018-01-04 14:07:14,2018-01-04 14:07:14,2018-01-18 14:07:14,15
1112111,2018-01-04 14:10:50,2018-01-09 14:08:58,2018-02-09 14:08:58,101
1112119,2018-01-04 14:35:30,2018-01-09 14:33:55,2020-01-09 14:33:55,20001
1112161,2018-01-04 16:41:47,2018-01-09 16:39:45,2020-01-09 16:39:45,20001
1112176,2018-01-04 18:00:30,2018-01-09 17:50:42,2018-02-08 17:50:42,100
1098131,2018-01-04 18:25:30,2018-01-04 18:25:30,2018-02-04 18:25:30,101
1112186,2018-01-04 18:36:29,2018-01-09 18:29:13,2018-01-23 18:29:13,15
1110523,2018-01-04 21:40:39,2018-01-04 21:40:39,2018-02-04 21:40:39,101
1103268,2018-01-04 21:48:18,2018-01-04 21:48:18,2018-02-04 21:48:18,101
1092260,2018-01-04 22:43:04,2018-01-04 22:43:04,2018-02-04 22:43:04,101
1112252,2018-01-05 00:34:43,2018-01-10 00:21:53,2019-01-10 00:21:53,10001
1112261,2018-01-05 01:07:16,2018-01-10 01:06:01,2019-01-10 01:06:01,10001
1112266,2018-01-05 01:39:22,2018-01-10 01:36:47,2019-01-10 01:36:47,10001
1108144,2018-01-05 02:06:56,2018-01-05 02:06:56,2018-02-05 02:06:56,101
1109530,2018-01-05 03:29:38,2018-01-05 03:29:38,2018-02-05 03:29:38,101
1106362,2018-01-05 04:09:54,2018-01-05 04:09:54,2019-01-05 04:09:54,10001
1110171,2018-01-05 05:34:46,2018-01-05 05:34:46,2018-02-05 05:34:46,101
1086584,2018-01-05 09:28:49,2018-01-05 09:28:49,2018-02-05 09:28:49,101
1091506,2018-01-05 11:24:56,2018-01-05 11:24:56,2018-02-05 11:24:56,101
1094726,2018-01-05 14:53:18,2018-01-19 09:12:59,2018-02-19 09:12:59,101
1089562,2018-01-05 14:59:42,2018-01-05 14:59:42,2018-02-05 14:59:42,101
1091857,2018-01-05 16:05:36,2018-01-05 16:05:36,2018-02-05 16:05:36,101
1088258,2018-01-05 16:48:44,2018-01-05 16:48:44,2018-02-05 16:48:44,101
1112416,2018-01-05 17:10:55,2018-01-10 17:07:28,2019-01-10 17:07:28,10001
1112421,2018-01-05 17:46:43,2018-01-10 17:34:54,2020-01-10 17:34:54,20001
1103657,2018-01-05 18:03:12,2018-01-05 18:03:12,2018-02-05 18:03:12,101
1112434,2018-01-05 18:28:10,2018-01-10 18:27:18,2018-07-15 18:27:18,606
1102741,2018-01-05 18:39:57,2018-01-05 18:39:57,2018-02-05 18:39:57,101
1112441,2018-01-05 19:11:34,2018-01-10 19:08:47,2019-01-10 19:08:47,10001
1112442,2018-01-05 19:13:38,2018-01-10 19:09:59,2019-01-10 19:09:59,10001
1112376,2018-01-05 20:35:42,2018-01-10 14:51:33,2018-02-09 14:51:33,100
1110950,2018-01-05 22:13:22,2018-01-05 22:13:22,2019-01-05 22:13:22,10001
1110904,2018-01-05 23:11:10,2018-01-05 23:11:10,2018-02-05 23:11:10,101
1095764,2018-01-05 23:17:01,2018-01-05 23:17:01,2018-02-05 23:17:01,101
1102485,2018-01-06 01:17:13,2018-01-06 01:17:13,2019-01-06 01:17:13,10001
1112503,2018-01-06 02:10:10,2018-01-11 02:06:16,2019-01-11 02:06:16,10001
1082774,2018-01-06 02:14:19,2018-01-06 02:14:19,2019-01-06 02:14:19,10001
1111576,2018-01-06 02:26:20,2018-01-07 17:58:53,2018-02-07 17:58:53,101
1089208,2018-01-06 02:36:51,2018-01-06 02:36:51,2018-02-06 02:36:51,101
1112507,2018-01-06 02:37:39,2018-01-11 02:35:49,2019-01-11 02:35:49,10001
1103607,2018-01-06 02:57:36,2018-01-06 02:57:36,2018-02-06 02:57:36,101
1082450,2018-01-06 03:04:36,2018-01-06 03:04:36,2019-01-06 03:04:36,10001
1104338,2018-01-06 03:25:33,2018-01-13 00:00:00,2018-07-15 00:00:00,603
1094658,2018-01-06 08:57:16,2018-01-06 08:57:16,2018-02-06 08:57:16,101
1081717,2018-01-06 09:24:58,2018-01-06 09:24:58,2018-02-06 09:24:58,101
1098868,2018-01-06 10:55:02,2018-01-06 10:55:02,2019-01-06 10:55:02,10001
1092016,2018-01-06 12:46:28,2018-01-06 12:46:28,2018-02-05 12:46:28,100
1112599,2018-01-06 14:34:04,2018-01-11 14:32:00,2019-01-11 14:32:00,10001
1112603,2018-01-06 14:54:16,2018-01-11 14:49:53,2019-01-11 14:49:53,10001
1088737,2018-01-06 16:25:38,2018-01-06 16:25:38,2018-02-06 16:25:38,101
1111146,2018-01-06 16:43:44,2018-01-06 16:43:44,2018-02-06 16:43:44,101
1112648,2018-01-06 18:00:40,2018-01-11 17:33:03,2019-01-11 17:33:03,10001
1112658,2018-01-06 18:20:35,2018-01-11 18:20:02,2019-01-11 18:20:02,10001
1112661,2018-01-06 18:30:38,2018-01-11 18:28:19,2020-01-11 18:28:19,20001
1101334,2018-01-06 19:41:21,2018-01-06 19:41:21,2018-02-06 19:41:21,101
1110836,2018-01-06 19:58:16,2018-01-06 19:58:16,2019-01-06 19:58:16,10001
1104619,2018-01-06 20:53:40,2018-01-13 00:00:00,2018-07-15 00:00:00,603
1112693,2018-01-06 21:12:42,2018-01-11 21:08:39,2018-02-11 21:08:39,101
1112695,2018-01-06 21:26:42,2018-01-11 21:23:45,2018-02-11 21:23:45,101
1092090,2018-01-06 21:27:43,2018-01-06 21:27:43,2018-02-06 21:27:43,101
1112697,2018-01-06 21:34:24,2018-01-11 21:30:07,2018-02-10 21:30:07,100
1112700,2018-01-06 21:47:18,2018-01-11 21:44:09,2018-02-11 21:44:09,101
1112705,2018-01-06 22:10:54,2018-01-11 22:03:17,2019-01-11 22:03:17,10001
1112707,2018-01-06 22:11:23,2018-01-11 22:04:25,2019-01-11 22:04:25,10001
1112714,2018-01-06 22:32:50,2018-01-11 22:27:55,2018-02-16 23:59:59,106
1112721,2018-01-06 23:39:04,2018-01-11 23:35:49,2018-02-16 23:59:59,106
1110863,2018-01-07 00:35:42,2018-01-07 00:35:42,2018-02-07 00:35:42,101
1103256,2018-01-07 01:05:20,2018-01-07 01:05:20,2018-02-07 01:05:20,101
1112736,2018-01-07 01:57:44,2018-01-12 01:50:10,2019-01-12 01:50:10,10001
1110879,2018-01-07 08:27:43,2018-01-07 08:27:43,2019-01-07 08:27:43,10001
1100972,2018-01-07 08:34:00,2018-01-07 08:34:00,2019-01-07 08:34:00,10001
1103267,2018-01-07 09:54:59,2018-01-07 09:54:59,2019-01-07 09:54:59,10001
1110140,2018-01-07 09:55:56,2018-01-07 09:55:56,2018-02-16 23:59:59,110
1107869,2018-01-07 13:29:35,2018-01-07 13:29:35,2018-02-07 13:29:35,101
1088877,2018-01-07 14:03:12,2018-01-07 14:03:12,2018-02-07 14:03:12,101
1112829,2018-01-07 14:17:34,2018-01-12 14:10:55,2019-01-12 14:10:55,10001
1106948,2018-01-07 14:45:41,2018-01-07 14:45:41,2018-01-21 14:45:41,15
1082679,2018-01-07 15:13:00,2018-01-07 15:13:00,2018-02-07 15:13:00,101
1111357,2018-01-07 15:24:26,2018-01-07 15:24:26,2018-02-07 15:24:26,101
1110777,2018-01-07 15:37:47,2018-01-07 15:37:47,2019-01-07 15:37:47,10001
1112881,2018-01-07 18:09:03,2018-01-12 18:05:19,2019-01-12 18:05:19,10001
1112885,2018-01-07 18:16:50,2018-01-12 18:14:02,2019-01-12 18:14:02,10001
1112427,2018-01-07 18:50:44,2018-01-10 18:09:05,2019-01-10 18:09:05,10001
1111278,2018-01-07 19:19:26,2018-01-07 19:19:26,2018-02-16 23:59:59,110
1111114,2018-01-07 19:22:54,2018-01-07 19:22:54,2018-02-07 19:22:54,101
1110775,2018-01-07 20:37:07,2018-01-07 20:37:07,2019-01-07 20:37:07,10001
1111163,2018-01-07 21:12:10,2018-01-07 21:12:10,2020-01-07 21:12:10,20001
1108112,2018-01-07 21:48:06,2018-01-07 21:48:06,2019-01-07 21:48:06,10001
1112914,2018-01-07 22:01:20,2018-01-12 21:58:09,2019-01-12 21:58:09,10001
1090155,2018-01-07 22:29:13,2018-01-07 22:29:13,2018-02-07 22:29:13,101
1112939,2018-01-08 00:00:32,2018-01-12 23:59:23,2018-02-11 23:59:23,100
1112934,2018-01-08 00:00:33,2018-01-12 23:58:48,2018-02-11 23:58:48,100
1112933,2018-01-08 00:00:40,2018-01-12 23:58:28,2018-02-11 23:58:28,100
1112940,2018-01-08 00:00:41,2018-01-12 23:58:57,2018-02-11 23:58:57,100
1112938,2018-01-08 00:00:47,2018-01-12 23:58:59,2018-02-11 23:58:59,100
1112935,2018-01-08 00:00:54,2018-01-12 23:58:42,2018-02-11 23:58:42,100
1112936,2018-01-08 00:01:00,2018-01-12 23:58:51,2018-02-11 23:58:51,100
1112937,2018-01-08 00:01:16,2018-01-12 23:58:55,2018-02-11 23:58:55,100
1112941,2018-01-08 00:01:29,2018-01-12 23:59:29,2018-02-11 23:59:29,100
1112948,2018-01-08 00:57:35,2018-01-13 00:35:52,2019-01-13 00:35:52,10001
1112940,2018-01-08 01:19:52,2018-02-11 23:58:58,2018-02-25 23:58:58,15
1112940,2018-01-08 01:21:19,2018-02-25 23:58:59,2018-03-27 23:58:59,103
1108296,2018-01-08 01:37:18,2018-01-08 01:37:18,2018-02-08 01:37:18,101
1112954,2018-01-08 01:40:41,2018-01-13 01:26:17,2018-02-13 01:26:17,101
1109946,2018-01-08 02:19:38,2018-01-08 02:19:38,2019-01-08 02:19:38,10001
1111133,2018-01-08 02:53:41,2018-01-08 02:53:41,2019-01-08 02:53:41,10001
1111217,2018-01-08 03:33:10,2018-01-08 03:33:10,2018-02-08 03:33:10,101
1112975,2018-01-08 03:40:54,2018-01-13 03:38:59,2019-01-13 03:38:59,10001
1106062,2018-01-08 03:42:01,2018-01-08 03:42:01,2018-02-07 03:42:01,100
1112974,2018-01-08 03:45:28,2018-01-13 03:40:01,2019-01-13 03:40:01,10001
1112973,2018-01-08 04:20:27,2018-01-13 03:30:28,2018-02-16 23:59:59,104
1112980,2018-01-08 04:29:17,2018-01-13 04:24:21,2018-07-15 04:24:21,603
1088430,2018-01-08 05:14:10,2018-01-08 05:14:10,2018-02-08 05:14:10,101
1085252,2018-01-08 05:21:43,2018-01-08 05:21:43,2019-01-08 05:21:43,10001
1092442,2018-01-08 06:01:54,2018-01-08 06:01:54,2018-02-08 06:01:54,101
1085462,2018-01-08 06:09:45,2018-01-08 06:09:45,2019-01-08 06:09:45,10001
1100628,2018-01-08 06:18:58,2018-01-08 06:18:58,2018-01-22 06:18:58,15
1111420,2018-01-08 06:40:35,2018-01-08 06:40:35,2018-02-08 06:40:35,101
1104875,2018-01-08 10:11:25,2018-01-08 10:11:25,2018-02-07 10:11:25,100
1088834,2018-01-08 10:41:22,2018-01-08 10:41:22,2018-02-08 10:41:22,101
1086702,2018-01-08 12:26:09,2018-01-08 12:26:09,2019-01-08 12:26:09,10001
1113055,2018-01-08 13:14:11,2018-01-13 13:11:41,2018-02-16 23:59:59,104
1113064,2018-01-08 14:04:35,2018-01-13 13:59:40,2019-01-13 13:59:40,10001
1111565,2018-01-08 14:11:06,2018-01-08 14:11:06,2018-02-08 14:11:06,101
1094205,2018-01-08 15:12:09,2018-01-08 15:12:09,2019-01-08 15:12:09,10001
1111848,2018-01-08 15:12:45,2018-01-08 15:12:45,2018-02-08 15:12:45,101
1113085,2018-01-08 15:21:44,2018-01-13 15:20:13,2019-01-13 15:20:13,10001
1113084,2018-01-08 15:29:15,2018-01-13 15:18:58,2019-01-13 15:18:58,10001
1113108,2018-01-08 16:37:09,2018-01-13 16:34:46,2018-02-16 23:59:59,104
1105304,2018-01-08 17:09:48,2018-01-08 17:09:48,2018-02-08 17:09:48,101
1113128,2018-01-08 17:35:38,2018-01-13 17:27:48,2019-01-13 17:27:48,10001
1087445,2018-01-08 18:41:49,2018-01-08 18:41:49,2018-02-08 18:41:49,101
1087158,2018-01-08 18:58:44,2018-01-08 18:58:44,2018-02-07 18:58:44,100
1113153,2018-01-08 19:01:32,2018-01-13 18:59:08,2018-02-12 18:59:08,100
1113154,2018-01-08 19:07:37,2018-01-13 19:03:54,2018-02-12 19:03:54,100
1113158,2018-01-08 19:12:36,2018-01-13 19:09:45,2018-02-12 19:09:45,100
1085421,2018-01-08 19:20:50,2018-10-20 12:43:08,2018-11-19 12:43:08,100
1113135,2018-01-08 19:33:14,2018-01-13 17:56:18,2018-07-15 17:56:18,603
1113171,2018-01-08 19:44:25,2018-01-13 19:42:31,2019-01-13 19:42:31,10001
1113172,2018-01-08 19:46:21,2018-01-13 19:43:42,2019-01-13 19:43:42,10001
1080948,2018-01-08 19:59:19,2018-01-08 19:59:19,2018-02-08 19:59:19,101
1111590,2018-01-08 20:19:46,2018-01-08 20:19:46,2018-02-08 20:19:46,101
1113200,2018-01-08 21:15:50,2018-01-13 21:13:53,2018-02-12 21:13:53,100
1113205,2018-01-08 21:35:21,2018-01-13 21:31:51,2018-02-12 21:31:51,100
1113206,2018-01-08 21:35:57,2018-01-13 21:34:39,2018-02-12 21:34:39,100
1113207,2018-01-08 21:40:29,2018-01-13 21:35:42,2018-02-16 23:59:59,104
1113211,2018-01-08 22:04:36,2018-01-13 21:58:56,2018-02-12 21:58:56,100
1105174,2018-01-08 22:51:27,2018-01-08 22:51:27,2018-02-08 22:51:27,101
1113223,2018-01-08 22:59:57,2018-01-13 22:55:46,2019-01-13 22:55:46,10001
1109599,2018-01-08 23:04:42,2018-01-08 23:04:42,2018-02-16 23:59:59,109
1086531,2018-01-08 23:05:09,2018-01-08 23:05:09,2018-02-07 23:05:09,100
1113228,2018-01-08 23:12:17,2018-01-13 23:01:39,2018-02-16 23:59:59,104
1113238,2018-01-08 23:21:35,2018-01-13 23:18:05,2018-02-16 23:59:59,104
1106184,2018-01-08 23:23:55,2018-01-08 23:23:55,2018-02-16 23:59:59,109
1109430,2018-01-08 23:24:23,2018-01-08 23:24:23,2018-02-16 23:59:59,109
1113241,2018-01-08 23:30:30,2018-01-13 23:28:42,2018-02-16 23:59:59,104
1113240,2018-01-08 23:33:36,2018-01-13 23:27:25,2018-02-16 23:59:59,104
1113243,2018-01-08 23:38:13,2018-01-13 23:36:50,2018-02-16 23:59:59,104
1113252,2018-01-09 00:04:54,2018-01-14 00:01:04,2018-02-16 23:59:59,103
1113251,2018-01-09 00:05:11,2018-01-14 00:02:09,2018-02-13 00:02:09,100
1113254,2018-01-09 00:08:40,2018-01-14 00:03:11,2018-02-16 23:59:59,103
1113255,2018-01-09 00:12:30,2018-01-14 00:05:33,2018-02-16 23:59:59,103
1109441,2018-01-09 00:14:35,2018-01-09 00:14:35,2018-02-16 23:59:59,108
1111813,2018-01-09 00:24:22,2018-01-09 00:24:22,2019-01-09 00:24:22,10001
1113261,2018-01-09 00:36:57,2018-01-14 00:34:09,2018-02-13 00:34:09,100
1111976,2018-01-09 00:39:20,2018-01-09 00:39:20,2018-02-09 00:39:20,101
1106820,2018-01-09 01:08:44,2018-01-16 19:00:04,2018-07-21 19:00:04,606
1113270,2018-01-09 01:46:22,2018-01-14 01:40:33,2019-01-14 01:40:33,10001
1111648,2018-01-09 02:29:03,2018-01-09 02:29:03,2018-02-09 02:29:03,101
1113275,2018-01-09 03:12:37,2018-01-14 03:06:55,2019-01-14 03:06:55,10001
1106827,2018-01-09 03:12:55,2018-01-16 19:00:54,2019-01-16 19:00:54,10001
1108531,2018-01-09 03:21:39,2018-01-09 03:21:39,2018-02-09 03:21:39,101
1113276,2018-01-09 03:22:01,2018-01-14 03:13:14,2019-01-05 23:59:59,9992
1113280,2018-01-09 03:36:06,2018-01-14 03:29:08,2019-01-05 23:59:59,9992
1113283,2018-01-09 03:40:22,2018-01-14 03:38:40,2018-02-16 23:59:59,103
1113281,2018-01-09 03:41:47,2018-01-14 03:38:25,2019-01-14 03:38:25,10001
1113285,2018-01-09 03:45:45,2018-01-14 03:43:57,2019-01-14 03:43:57,10001
1113288,2018-01-09 03:48:31,2018-01-14 03:46:06,2019-01-14 03:46:06,10001
1113287,2018-01-09 03:49:07,2018-01-14 03:45:49,2019-01-14 03:45:49,10001
1082539,2018-01-09 03:50:35,2018-01-09 03:50:35,2018-02-09 03:50:35,101
1113290,2018-01-09 03:54:06,2018-01-14 03:50:43,2019-01-14 03:50:43,10001
1110716,2018-01-09 04:43:35,2018-01-09 04:43:35,2018-02-09 04:43:35,101
1113300,2018-01-09 04:59:39,2018-01-14 04:55:57,2018-02-16 23:59:59,103
1109416,2018-01-09 05:34:57,2018-01-09 05:34:57,2018-02-16 23:59:59,108
1113304,2018-01-09 05:37:21,2018-01-14 05:08:54,2018-02-16 23:59:59,103
1109650,2018-01-09 05:54:18,2018-01-09 05:54:18,2018-02-16 23:59:59,108
1113311,2018-01-09 05:56:09,2018-01-14 05:53:50,2018-02-16 23:59:59,103
1113314,2018-01-09 06:12:55,2018-01-14 06:10:57,2018-02-16 23:59:59,103
1113316,2018-01-09 06:17:53,2018-01-14 06:15:19,2018-02-16 23:59:59,103
1099949,2018-01-09 06:20:05,2018-01-09 06:20:05,2018-02-16 23:59:59,108
1113315,2018-01-09 06:27:24,2018-01-14 06:14:39,2018-02-13 06:14:39,100
1109479,2018-01-09 06:55:12,2018-01-09 06:55:12,2018-02-16 23:59:59,108
1106052,2018-01-09 07:08:15,2018-01-09 07:08:15,2018-02-16 23:59:59,108
1113329,2018-01-09 07:15:41,2018-01-14 07:10:59,2018-02-16 23:59:59,103
1109449,2018-01-09 07:16:35,2018-01-09 07:16:35,2018-02-16 23:59:59,108
1113333,2018-01-09 07:25:38,2018-01-14 07:23:49,2018-02-16 23:59:59,103
1113339,2018-01-09 07:36:25,2018-01-14 07:33:37,2018-02-16 23:59:59,103
1111828,2018-01-09 08:08:59,2018-01-09 08:08:59,2018-02-09 08:08:59,101
1113345,2018-01-09 08:17:36,2018-01-14 08:14:05,2018-02-16 23:59:59,103
1105387,2018-01-09 08:19:52,2018-01-13 22:46:17,2018-02-16 23:59:59,104
1111980,2018-01-09 08:34:53,2018-01-09 08:34:53,2018-02-09 08:34:53,101
1113349,2018-01-09 08:46:50,2018-01-14 08:39:24,2018-02-16 23:59:59,103
1107185,2018-01-09 08:50:28,2018-01-09 08:50:28,2018-02-16 23:59:59,108
1113355,2018-01-09 08:57:00,2018-01-14 08:50:19,2018-02-16 23:59:59,103
1108722,2018-01-09 09:05:41,2018-01-09 09:05:41,2018-02-09 09:05:41,101
1113361,2018-01-09 09:08:23,2018-01-14 09:05:54,2018-02-16 23:59:59,103
1094047,2018-01-09 09:09:53,2018-01-09 09:09:53,2018-02-16 23:59:59,108
1113364,2018-01-09 09:16:40,2018-01-14 09:14:13,2018-02-16 23:59:59,103
1113367,2018-01-09 09:38:13,2018-01-14 09:35:41,2018-02-16 23:59:59,103
1113377,2018-01-09 10:32:49,2018-01-14 10:26:15,2018-02-16 23:59:59,103
1109423,2018-01-09 10:43:32,2018-01-09 10:43:32,2018-02-16 23:59:59,108
1113385,2018-01-09 10:55:33,2018-01-14 10:51:09,2018-02-16 23:59:59,103
1113396,2018-01-09 11:19:54,2018-01-14 11:19:01,2018-02-16 23:59:59,103
1084398,2018-01-09 11:48:25,2018-01-09 11:48:25,2018-02-16 23:59:59,108
1113352,2018-01-09 12:07:53,2018-01-14 08:44:07,2018-02-16 23:59:59,103
1089216,2018-01-09 12:17:05,2018-01-09 12:17:05,2018-02-09 12:17:05,101
1113425,2018-01-09 12:29:30,2018-01-14 12:24:21,2018-02-16 23:59:59,103
1113429,2018-01-09 12:39:01,2018-01-14 12:36:43,2018-02-16 23:59:59,103
1111197,2018-01-09 12:41:51,2018-01-09 12:41:51,2018-02-09 12:41:51,101
1103176,2018-01-09 12:51:40,2018-01-09 12:51:40,2018-02-09 12:51:40,101
1104994,2018-01-09 12:59:16,2018-01-14 11:03:29,2020-01-14 11:03:29,20001
1112038,2018-01-09 13:01:50,2018-01-09 13:01:50,2018-02-09 13:01:50,101
1111908,2018-01-09 13:11:06,2018-01-09 13:11:06,2018-02-09 13:11:06,101
1113439,2018-01-09 13:23:57,2018-01-14 13:20:16,2018-02-16 23:59:59,103
1113441,2018-01-09 13:26:19,2018-01-14 13:21:05,2018-02-16 23:59:59,103
1113445,2018-01-09 13:27:35,2018-01-14 13:24:39,2018-02-16 23:59:59,103
1113446,2018-01-09 13:27:56,2018-01-14 13:25:30,2018-02-16 23:59:59,103
1113453,2018-01-09 13:38:09,2018-01-14 13:36:37,2018-02-16 23:59:59,103
1113457,2018-01-09 13:44:22,2018-01-14 13:40:34,2018-02-16 23:59:59,103
1113459,2018-01-09 13:53:21,2018-01-14 13:50:07,2018-02-16 23:59:59,103
1112085,2018-01-09 13:53:25,2018-01-09 13:53:25,2018-02-09 13:53:25,101
1113463,2018-01-09 14:05:43,2018-01-14 13:58:11,2018-02-16 23:59:59,103
1113464,2018-01-09 14:08:55,2018-01-14 14:06:20,2018-02-13 14:06:20,100
1084489,2018-01-09 14:18:45,2018-01-09 14:18:45,2018-02-16 23:59:59,108
1113475,2018-01-09 14:21:25,2018-01-14 14:18:51,2018-02-13 14:18:51,100
1113473,2018-01-09 14:21:34,2018-01-14 14:18:40,2018-02-16 23:59:59,103
1113480,2018-01-09 14:34:06,2018-01-14 14:31:37,2018-02-16 23:59:59,103
1113481,2018-01-09 14:42:20,2018-01-14 14:35:58,2018-02-16 23:59:59,103
1113487,2018-01-09 14:46:39,2018-01-14 14:45:28,2018-02-13 14:45:28,100
1109481,2018-01-09 14:51:49,2018-01-09 14:51:49,2018-02-16 23:59:59,108
1109620,2018-01-09 14:58:44,2018-01-09 14:58:44,2018-02-16 23:59:59,108
1113514,2018-01-09 15:53:11,2018-01-14 15:49:53,2018-02-16 23:59:59,103
1113524,2018-01-09 16:17:55,2018-01-14 16:15:35,2018-02-16 23:59:59,103
